t_days,t_months,r,C,B,F_i,F_n,F_m,E,M,O
182.64,6,3.416666667,2.190444724,0.08989038397,0.8095665179,0.1860176021,0.005119627323,0.08695215161,0.9821522863,0.2695343866
182.64,6,3.464646465,2.190443943,0.08989025617,0.8095667831,0.1860176424,0.005119637825,0.08695215169,0.9821522861,0.2695443718
182.64,6,3.512626263,2.190443197,0.08989012718,0.8095670454,0.186017682,0.005119648241,0.08695215177,0.9821522859,0.2695544736
182.64,6,3.560606061,2.190442485,0.08988999711,0.8095673044,0.1860177208,0.005119658558,0.08695215185,0.9821522857,0.2695646875
182.64,6,3.608585859,2.190441805,0.08988986606,0.8095675598,0.1860177589,0.005119668764,0.08695215194,0.9821522855,0.2695750087
182.64,6,3.656565657,2.190441157,0.08988973415,0.8095678113,0.1860177962,0.005119678848,0.08695215203,0.9821522853,0.2695854315
182.64,6,3.704545455,2.190440539,0.08988960154,0.8095680586,0.1860178327,0.005119688795,0.08695215212,0.9821522851,0.2695959499
182.64,6,3.752525253,2.190439951,0.0898894684,0.8095683013,0.1860178682,0.005119698595,0.08695215222,0.982152285,0.269606557
182.64,6,3.800505051,2.190439392,0.08988933494,0.809568539,0.1860179028,0.005119708232,0.08695215232,0.9821522848,0.2696172454
182.64,6,3.848484848,2.19043886,0.08988920137,0.8095687715,0.1860179364,0.005119717695,0.08695215243,0.9821522847,0.2696280066
182.64,6,3.896464646,2.190438356,0.08988906797,0.8095689984,0.1860179689,0.00511972697,0.08695215254,0.9821522845,0.2696388315
182.64,6,3.944444444,2.190437878,0.08988893503,0.8095692193,0.1860180004,0.005119736042,0.08695215265,0.9821522844,0.2696497101
182.64,6,3.992424242,2.190437427,0.08988880288,0.8095694338,0.1860180307,0.005119744898,0.08695215277,0.9821522843,0.2696606312
182.64,6,4.04040404,2.190437,0.08988867188,0.8095696417,0.1860180599,0.005119753524,0.08695215288,0.9821522842,0.2696715826
182.64,6,4.088383838,2.190436598,0.08988854244,0.8095698426,0.1860180879,0.005119761903,0.086952153,0.982152284,0.2696825508
182.64,6,4.136363636,2.19043622,0.08988841498,0.809570036,0.1860181146,0.005119770023,0.08695215312,0.9821522839,0.2696935213
182.64,6,4.184343434,2.190435866,0.08988828996,0.8095702217,0.1860181401,0.005119777866,0.08695215324,0.9821522838,0.2697044778
182.64,6,4.232323232,2.190435534,0.08988816789,0.8095703992,0.1860181643,0.005119785418,0.08695215337,0.9821522837,0.2697154028
182.64,6,4.28030303,2.190435225,0.08988804929,0.8095705683,0.1860181872,0.005119792661,0.08695215349,0.9821522837,0.2697262768
182.64,6,4.328282828,2.190434938,0.08988793468,0.8095707285,0.1860182087,0.005119799581,0.08695215361,0.9821522836,0.2697370787
182.64,6,4.376262626,2.190434673,0.08988782462,0.8095708795,0.1860182288,0.005119806159,0.08695215373,0.9821522835,0.2697477854
182.64,6,4.424242424,2.190434428,0.08988771967,0.8095710209,0.1860182475,0.00511981238,0.08695215385,0.9821522834,0.2697583715
182.64,6,4.472222222,2.190434205,0.0898876204,0.8095711524,0.1860182648,0.005119818226,0.08695215397,0.9821522833,0.2697688096
182.64,6,4.52020202,2.190434001,0.08988752735,0.8095712735,0.1860182806,0.005119823681,0.08695215408,0.9821522833,0.2697790697
182.64,6,4.568181818,2.190433818,0.08988744105,0.809571384,0.186018295,0.005119828733,0.08695215419,0.9821522832,0.2697891198
182.64,6,4.616161616,2.190433654,0.089887362,0.8095714835,0.186018308,0.005119833371,0.0869521543,0.9821522832,0.2697989251
182.64,6,4.664141414,2.19043351,0.08988729068,0.8095715717,0.1860183195,0.005119837592,0.08695215439,0.9821522831,0.2698084463
182.64,6,4.712121212,2.190433384,0.0898872275,0.8095716484,0.1860183295,0.005119841404,0.08695215449,0.9821522831,0.2698176383
182.64,6,4.76010101,2.190433277,0.08988717281,0.8095717133,0.1860183381,0.005119844835,0.08695215457,0.9821522831,0.2698264562
182.64,6,4.808080808,2.190433188,0.08988712693,0.8095717667,0.1860183452,0.005119847956,0.08695215465,0.982152283,0.2698348538
182.64,6,4.856060606,2.190433116,0.08988709008,0.8095718087,0.1860183509,0.005119850615,0.08695215472,0.982152283,0.2698427082
182.64,6,4.904040404,2.190433066,0.0898870624,0.8095718415,0.1860183551,0.005119850514,0.08695215478,0.982152283,0.2698504003
182.64,6,4.952020202,2.190433126,0.08988704398,0.8095723325,0.186018358,0.005119823212,0.08695215481,0.982152283,0.2698641459
182.64,6,5,2.190432944,0.08988703479,0.8095715011,0.1860183589,0.00511987649,0.08695215454,0.982152283,0.27
365.28,12,0.25,2.346769821,0.08906551158,0.494757046,0.03435130329,0.003264464947,0.08545652072,0.9646537125,0.2693762518
365.28,12,0.297979798,2.346734644,0.08906550776,0.4947567782,0.03435130402,0.003264467812,0.08545651338,0.9646536676,0.269375758
365.28,12,0.345959596,2.346709236,0.08906550107,0.4947568062,0.03435130531,0.003264468426,0.08545650805,0.9646536351,0.2693762172
365.28,12,0.3939393939,2.34668999,0.08906549201,0.4947568546,0.03435130705,0.003264469063,0.08545650403,0.9646536104,0.2693767907
365.28,12,0.4419191919,2.346674907,0.08906548088,0.4947569036,0.03435130919,0.003264469874,0.08545650089,0.9646535911,0.2693774962
365.28,12,0.4898989899,2.34666277,0.08906546786,0.4947569546,0.0343513117,0.003264470848,0.08545649838,0.9646535756,0.2693783242
365.28,12,0.5378787879,2.346652792,0.08906545308,0.4947570089,0.03435131455,0.003264471978,0.08545649634,0.9646535628,0.2693792676
365.28,12,0.5858585859,2.346644445,0.08906543663,0.4947570675,0.03435131774,0.003264473259,0.08545649464,0.9646535521,0.2693803218
365.28,12,0.6338383838,2.346637359,0.08906541858,0.4947571311,0.03435132124,0.003264474688,0.08545649321,0.964653543,0.2693814836
365.28,12,0.6818181818,2.346631268,0.089065399,0.4947572002,0.03435132505,0.003264476263,0.085456492,0.9646535352,0.2693827506
365.28,12,0.7297979798,2.346625976,0.08906537791,0.4947572752,0.03435132916,0.003264477981,0.08545649096,0.9646535285,0.269384121
365.28,12,0.7777777778,2.346621337,0.08906535538,0.4947573561,0.03435133357,0.003264479841,0.08545649007,0.9646535225,0.2693855937
365.28,12,0.8257575758,2.346617236,0.08906533142,0.4947574434,0.03435133826,0.003264481841,0.08545648929,0.9646535173,0.2693871675
365.28,12,0.8737373737,2.346613585,0.08906530609,0.4947575369,0.03435134324,0.003264483978,0.08545648861,0.9646535126,0.2693888418
365.28,12,0.9217171717,2.346610313,0.08906527939,0.4947576369,0.03435134849,0.003264486252,0.08545648801,0.9646535084,0.2693906158
365.28,12,0.9696969697,2.346607366,0.08906525138,0.4947577433,0.03435135402,0.00326448866,0.08545648749,0.9646535046,0.2693924891
365.28,12,1.017676768,2.346604696,0.08906522206,0.4947578563,0.03435135982,0.0032644912,0.08545648703,0.9646535012,0.2693944613
365.28,12,1.065656566,2.346602266,0.08906519147,0.4947579757,0.03435136587,0.003264493872,0.08545648662,0.9646534981,0.269396532
365.28,12,1.113636364,2.346600046,0.08906515962,0.4947581016,0.03435137219,0.003264496673,0.08545648627,0.9646534953,0.269398701
365.28,12,1.161616162,2.34659801,0.08906512655,0.4947582339,0.03435137876,0.003264499601,0.08545648595,0.9646534927,0.2694009681
365.28,12,1.20959596,2.346596135,0.08906509226,0.4947583727,0.03435138558,0.003264502654,0.08545648567,0.9646534903,0.269403333
365.28,12,1.257575758,2.346594404,0.08906505678,0.4947585177,0.03435139264,0.003264505832,0.08545648543,0.9646534881,0.2694057955
365.28,12,1.305555556,2.3465928,0.08906502012,0.4947586691,0.03435139995,0.003264509131,0.08545648522,0.964653486,0.2694083557
365.28,12,1.353535354,2.346591311,0.08906498231,0.4947588266,0.03435140748,0.003264512549,0.08545648503,0.9646534841,0.2694110133
365.28,12,1.401515152,2.346589924,0.08906494335,0.4947589902,0.03435141524,0.003264516086,0.08545648487,0.9646534823,0.2694137682
365.28,12,1.449494949,2.34658863,0.08906490326,0.4947591599,0.03435142322,0.003264519737,0.08545648473,0.9646534807,0.2694166203
365.28,12,1.497474747,2.346587419,0.08906486206,0.4947593354,0.03435143142,0.003264523502,0.08545648462,0.9646534791,0.2694195696
365.28,12,1.545454545,2.346586284,0.08906481975,0.4947595168,0.03435143982,0.003264527378,0.08545648452,0.9646534777,0.269422616
365.28,12,1.593434343,2.346585218,0.08906477634,0.4947597039,0.03435144843,0.003264531362,0.08545648444,0.9646534763,0.2694257594
365.28,12,1.641414141,2.346584215,0.08906473185,0.4947598966,0.03435145723,0.003264535453,0.08545648438,0.964653475,0.2694289997
365.28,12,1.689393939,2.34658327,0.08906468629,0.4947600948,0.03435146623,0.003264539647,0.08545648433,0.9646534738,0.2694323371
365.28,12,1.737373737,2.346582378,0.08906463965,0.4947602982,0.0343514754,0.003264543942,0.0854564843,0.9646534727,0.2694357713
365.28,12,1.785353535,2.346581535,0.08906459196,0.4947605069,0.03435148475,0.003264548336,0.08545648429,0.9646534716,0.2694393023
365.28,12,1.833333333,2.346580736,0.08906454321,0.4947607206,0.03435149427,0.003264552825,0.08545648428,0.9646534706,0.2694429302
365.28,12,1.881313131,2.34657998,0.08906449341,0.4947609393,0.03435150395,0.003264557407,0.08545648429,0.9646534696,0.2694466548
365.28,12,1.929292929,2.346579262,0.08906444258,0.4947611626,0.03435151377,0.003264562079,0.08545648431,0.9646534687,0.2694504762
365.28,12,1.977272727,2.34657858,0.08906439071,0.4947613906,0.03435152375,0.003264566838,0.08545648434,0.9646534678,0.2694543944
365.28,12,2.025252525,2.346577932,0.0890643378,0.4947616231,0.03435153386,0.00326457168,0.08545648438,0.9646534669,0.2694584092
365.28,12,2.073232323,2.346577314,0.08906428388,0.4947618597,0.03435154409,0.003264576604,0.08545648443,0.9646534661,0.2694625208
365.28,12,2.121212121,2.346576726,0.08906422893,0.4947621005,0.03435155445,0.003264581605,0.08545648449,0.9646534654,0.269466729
365.28,12,2.169191919,2.346576165,0.08906417297,0.4947623452,0.03435156491,0.00326458668,0.08545648457,0.9646534647,0.2694710339
365.28,12,2.217171717,2.34657563,0.089064116,0.4947625937,0.03435157548,0.003264591826,0.08545648465,0.964653464,0.2694754354
365.28,12,2.265151515,2.346575119,0.08906405803,0.4947628456,0.03435158613,0.00326459704,0.08545648473,0.9646534633,0.2694799335
365.28,12,2.313131313,2.34657463,0.08906399906,0.494763101,0.03435159687,0.003264602318,0.08545648483,0.9646534627,0.2694845283
365.28,12,2.361111111,2.346574162,0.0890639391,0.4947633595,0.03435160769,0.003264607655,0.08545648493,0.9646534621,0.2694892197
365.28,12,2.409090909,2.346573715,0.08906387816,0.4947636209,0.03435161856,0.003264613049,0.08545648505,0.9646534615,0.2694940077
365.28,12,2.457070707,2.346573286,0.08906381625,0.4947638851,0.03435162949,0.003264618496,0.08545648517,0.9646534609,0.2694988922
365.28,12,2.505050505,2.346572876,0.08906375337,0.4947641518,0.03435164047,0.003264623992,0.08545648529,0.9646534604,0.2695038734
365.28,12,2.553030303,2.346572482,0.08906368955,0.4947644209,0.03435165147,0.003264629532,0.08545648543,0.9646534599,0.2695089511
365.28,12,2.601010101,2.346572105,0.08906362478,0.494764692,0.0343516625,0.003264635114,0.08545648557,0.9646534594,0.2695141253
365.28,12,2.648989899,2.346571743,0.08906355909,0.494764965,0.03435167354,0.003264640731,0.08545648572,0.9646534589,0.2695193962
365.28,12,2.696969697,2.346571395,0.0890634925,0.4947652397,0.03435168459,0.003264646381,0.08545648587,0.9646534585,0.2695247636
365.28,12,2.744949495,2.346571062,0.08906342502,0.4947655158,0.03435169563,0.003264652059,0.08545648603,0.964653458,0.2695302275
365.28,12,2.792929293,2.346570741,0.08906335668,0.494765793,0.03435170664,0.003264657761,0.0854564862,0.9646534576,0.2695357879
365.28,12,2.840909091,2.346570434,0.0890632875,0.4947660711,0.03435171763,0.003264663481,0.08545648638,0.9646534572,0.2695414449
365.28,12,2.888888889,2.346570138,0.08906321751,0.4947663499,0.03435172858,0.003264669216,0.08545648656,0.9646534568,0.2695471985
365.28,12,2.936868687,2.346569854,0.08906314675,0.4947666291,0.03435173947,0.00326467496,0.08545648674,0.9646534565,0.2695530485
365.28,12,2.984848485,2.346569581,0.08906307524,0.4947669084,0.03435175031,0.003264680709,0.08545648693,0.9646534561,0.2695589951
365.28,12,3.032828283,2.346569319,0.08906300304,0.4947671877,0.03435176107,0.003264686458,0.08545648713,0.9646534558,0.2695650382
365.28,12,3.080808081,2.346569067,0.08906293018,0.4947674665,0.03435177174,0.003264692202,0.08545648733,0.9646534554,0.2695711778
365.28,12,3.128787879,2.346568825,0.08906285673,0.4947677447,0.03435178232,0.003264697935,0.08545648754,0.9646534551,0.2695774139
365.28,12,3.176767677,2.346568592,0.08906278273,0.4947680219,0.0343517928,0.003264703653,0.08545648775,0.9646534548,0.2695837465
365.28,12,3.224747475,2.346568369,0.08906270826,0.494768298,0.03435180315,0.00326470935,0.08545648797,0.9646534545,0.2695901756
365.28,12,3.272727273,2.346568154,0.08906263338,0.4947685725,0.03435181338,0.003264715021,0.08545648819,0.9646534542,0.2695967013
365.28,12,3.320707071,2.346567948,0.08906255816,0.4947688452,0.03435182347,0.00326472066,0.08545648842,0.9646534539,0.2696033234
365.28,12,3.368686869,2.34656775,0.0890624827,0.4947691158,0.03435183341,0.003264726261,0.08545648865,0.9646534537,0.2696100421
365.28,12,3.416666667,2.34656756,0.08906240708,0.494769384,0.03435184319,0.00326473182,0.08545648889,0.9646534534,0.2696168572
365.28,12,3.464646465,2.346567378,0.0890623314,0.4947696495,0.0343518528,0.003264737329,0.08545648913,0.9646534532,0.2696237688
365.28,12,3.512626263,2.346567203,0.08906225577,0.4947699119,0.03435186222,0.003264742783,0.08545648938,0.964653453,0.269630777
365.28,12,3.560606061,2.346567036,0.08906218031,0.4947701711,0.03435187145,0.003264748177,0.08545648963,0.9646534527,0.2696378816
365.28,12,3.608585859,2.346566875,0.08906210512,0.4947704265,0.03435188048,0.003264753503,0.08545648988,0.9646534525,0.2696450827
365.28,12,3.656565657,2.346566722,0.08906203035,0.494770678,0.0343518893,0.003264758755,0.08545649013,0.9646534523,0.2696523803
365.28,12,3.704545455,2.346566575,0.08906195613,0.4947709252,0.03435189789,0.003264763928,0.08545649039,0.9646534521,0.2696597744
365.28,12,3.752525253,2.346566435,0.08906188261,0.4947711677,0.03435190626,0.003264769014,0.08545649066,0.9646534519,0.269667265
365.28,12,3.800505051,2.346566301,0.08906180993,0.4947714053,0.03435191438,0.003264774007,0.08545649092,0.9646534517,0.2696748521
365.28,12,3.848484848,2.346566174,0.08906173824,0.4947716375,0.03435192225,0.0032647789,0.08545649118,0.9646534516,0.2696825357
365.28,12,3.896464646,2.346566052,0.08906166772,0.4947718641,0.03435192986,0.003264783686,0.08545649145,0.9646534514,0.2696903158
365.28,12,3.944444444,2.346565937,0.08906159853,0.4947720846,0.0343519372,0.003264788359,0.08545649172,0.9646534512,0.2696981923
365.28,12,3.992424242,2.346565827,0.08906153084,0.4947722988,0.03435194427,0.003264792911,0.08545649199,0.9646534511,0.2697061654
365.28,12,4.04040404,2.346565723,0.08906146482,0.4947725063,0.03435195106,0.003264797335,0.08545649226,0.964653451,0.2697142349
365.28,12,4.088383838,2.346565625,0.08906140064,0.4947727066,0.03435195755,0.003264801623,0.08545649253,0.9646534508,0.269722401
365.28,12,4.136363636,2.346565532,0.08906133849,0.4947728996,0.03435196375,0.003264805769,0.0854564928,0.9646534507,0.2697306635
365.28,12,4.184343434,2.346565445,0.08906127853,0.4947730847,0.03435196964,0.003264809764,0.08545649306,0.9646534506,0.2697390225
365.28,12,4.232323232,2.346565363,0.08906122094,0.4947732617,0.03435197522,0.0032648136,0.08545649333,0.9646534505,0.269747478
365.28,12,4.28030303,2.346565286,0.08906116588,0.4947734301,0.03435198049,0.003264817271,0.08545649359,0.9646534504,0.26975603
365.28,12,4.328282828,2.346565215,0.08906111352,0.4947735896,0.03435198544,0.003264820767,0.08545649385,0.9646534503,0.2697646785
365.28,12,4.376262626,2.346565149,0.08906106401,0.4947737398,0.03435199006,0.003264824081,0.0854564941,0.9646534502,0.2697734235
365.28,12,4.424242424,2.346565087,0.08906101751,0.4947738803,0.03435199435,0.003264827205,0.08545649435,0.9646534501,0.2697822649
365.28,12,4.472222222,2.346565031,0.08906097414,0.4947740108,0.03435199832,0.00326483013,0.08545649459,0.96465345,0.2697912029
365.28,12,4.52020202,2.34656498,0.08906093405,0.4947741309,0.03435200195,0.003264832847,0.08545649483,0.9646534499,0.2698002374
365.28,12,4.568181818,2.346564934,0.08906089734,0.4947742401,0.03435200524,0.003264835347,0.08545649506,0.9646534499,0.2698093684
365.28,12,4.616161616,2.346564892,0.08906086411,0.4947743381,0.0343520082,0.003264837623,0.08545649528,0.9646534498,0.2698185959
365.28,12,4.664141414,2.346564855,0.08906083445,0.4947744246,0.03435201082,0.003264839665,0.08545649549,0.9646534498,0.2698279197
365.28,12,4.712121212,2.346564824,0.08906080843,0.4947744993,0.03435201311,0.003264841463,0.0854564957,0.9646534497,0.2698373399
365.28,12,4.76010101,2.346564796,0.0890607861,0.4947745617,0.03435201506,0.003264843009,0.08545649589,0.9646534497,0.269846857
365.28,12,4.808080808,2.346564774,0.08906076751,0.4947746118,0.03435201668,0.003264844293,0.08545649608,0.9646534497,0.2698564716
365.28,12,4.856060606,2.346564756,0.08906075266,0.4947746512,0.03435201797,0.003264845257,0.08545649625,0.9646534496,0.2698661767
365.28,12,4.904040404,2.346564746,0.08906074155,0.4947747112,0.03435201893,0.003264844813,0.08545649642,0.9646534496,0.2698759994
365.28,12,4.952020202,2.346564798,0.08906073417,0.4947753159,0.03435201957,0.003264829556,0.08545649651,0.9646534496,0.2698893999
365.28,12,5,2.346564673,0.08906073048,0.4947742201,0.03435201982,0.003264862494,0.08545649536,0.9646534496,0.27
730.56,24,0.25,2.362050099,0.08804923519,0.1330474558,0.001211068977,0.0008736043668,0.08404210469,0.9306184528,0.2696612948
730.56,24,0.297979798,2.362048833,0.08804923329,0.1330474065,0.001211069,0.0008736044396,0.08404210094,0.9306184076,0.2696614069
730.56,24,0.345959596,2.362047917,0.08804922995,0.133047418,0.001211069042,0.0008736045279,0.08404209822,0.9306183748,0.2696616397
730.56,24,0.3939393939,2.362047222,0.08804922543,0.1330474347,0.001211069098,0.0008736046622,0.08404209619,0.93061835,0.2696619514
730.56,24,0.4419191919,2.362046677,0.08804921987,0.1330474532,0.001211069167,0.0008736048274,0.08404209461,0.9306183305,0.2696623351
730.56,24,0.4898989899,2.362046238,0.08804921334,0.1330474736,0.001211069248,0.0008736050204,0.08404209336,0.9306183149,0.2696627853
730.56,24,0.5378787879,2.362045876,0.08804920591,0.1330474961,0.00121106934,0.0008736052397,0.08404209235,0.930618302,0.2696632983
730.56,24,0.5858585859,2.362045573,0.08804919763,0.1330475209,0.001211069443,0.0008736054844,0.08404209152,0.9306182912,0.2696638715
730.56,24,0.6338383838,2.362045316,0.08804918851,0.1330475479,0.001211069555,0.0008736057537,0.08404209084,0.9306182821,0.2696645032
730.56,24,0.6818181818,2.362045094,0.08804917857,0.1330475773,0.001211069678,0.0008736060468,0.08404209027,0.9306182742,0.2696651921
730.56,24,0.7297979798,2.3620449,0.08804916785,0.1330476092,0.001211069809,0.0008736063634,0.0840420898,0.9306182674,0.2696659374
730.56,24,0.7777777778,2.36204473,0.08804915635,0.1330476434,0.00121106995,0.0008736067029,0.0840420894,0.9306182614,0.2696667383
730.56,24,0.8257575758,2.36204458,0.08804914408,0.13304768,0.0012110701,0.0008736070649,0.08404208907,0.9306182561,0.2696675943
730.56,24,0.8737373737,2.362044445,0.08804913105,0.1330477191,0.001211070259,0.000873607449,0.08404208879,0.9306182514,0.269668505
730.56,24,0.9217171717,2.362044324,0.08804911728,0.1330477606,0.001211070426,0.0008736078549,0.08404208856,0.9306182472,0.2696694702
730.56,24,0.9696969697,2.362044214,0.08804910278,0.1330478044,0.001211070601,0.0008736082823,0.08404208837,0.9306182434,0.2696704895
730.56,24,1.017676768,2.362044114,0.08804908754,0.1330478507,0.001211070784,0.0008736087308,0.08404208822,0.93061824,0.2696715628
730.56,24,1.065656566,2.362044023,0.08804907159,0.1330478993,0.001211070976,0.0008736092,0.08404208809,0.9306182369,0.26967269
730.56,24,1.113636364,2.362043939,0.08804905492,0.1330479503,0.001211071175,0.0008736096898,0.084042088,0.930618234,0.2696738709
730.56,24,1.161616162,2.362043861,0.08804903755,0.1330480036,0.001211071381,0.0008736101997,0.08404208793,0.9306182314,0.2696751054
730.56,24,1.20959596,2.362043789,0.08804901949,0.1330480592,0.001211071595,0.0008736107294,0.08404208789,0.9306182289,0.2696763936
730.56,24,1.257575758,2.362043722,0.08804900073,0.1330481171,0.001211071815,0.0008736112786,0.08404208787,0.9306182267,0.2696777353
730.56,24,1.305555556,2.36204366,0.0880489813,0.1330481772,0.001211072043,0.0008736118469,0.08404208787,0.9306182247,0.2696791306
730.56,24,1.353535354,2.362043602,0.08804896119,0.1330482395,0.001211072277,0.000873612434,0.08404208788,0.9306182227,0.2696805795
730.56,24,1.401515152,2.362043547,0.08804894042,0.1330483039,0.001211072517,0.0008736130395,0.08404208791,0.9306182209,0.2696820819
730.56,24,1.449494949,2.362043495,0.08804891899,0.1330483705,0.001211072764,0.000873613663,0.08404208796,0.9306182193,0.269683638
730.56,24,1.497474747,2.362043446,0.08804889691,0.1330484391,0.001211073016,0.0008736143043,0.08404208802,0.9306182177,0.2696852477
730.56,24,1.545454545,2.3620434,0.08804887419,0.1330485098,0.001211073274,0.0008736149628,0.0840420881,0.9306182162,0.2696869112
730.56,24,1.593434343,2.362043356,0.08804885084,0.1330485825,0.001211073538,0.0008736156382,0.08404208819,0.9306182149,0.2696886286
730.56,24,1.641414141,2.362043314,0.08804882688,0.1330486571,0.001211073806,0.00087361633,0.08404208829,0.9306182136,0.2696903998
730.56,24,1.689393939,2.362043275,0.08804880229,0.1330487337,0.00121107408,0.0008736170379,0.0840420884,0.9306182123,0.2696922252
730.56,24,1.737373737,2.362043237,0.08804877711,0.1330488121,0.001211074358,0.0008736177613,0.08404208852,0.9306182112,0.2696941047
730.56,24,1.785353535,2.3620432,0.08804875134,0.1330488923,0.00121107464,0.0008736184999,0.08404208866,0.9306182101,0.2696960387
730.56,24,1.833333333,2.362043166,0.08804872499,0.1330489742,0.001211074927,0.0008736192532,0.08404208881,0.9306182091,0.2696980271
730.56,24,1.881313131,2.362043132,0.08804869807,0.1330490579,0.001211075217,0.0008736200207,0.08404208896,0.9306182081,0.2697000704
